노선명,시도명,시군구명,도로구간-기점,도로구간-종점,도로구간-기점(위도),도로구간-기점(경도),도로구간-종점(위도),도로구간-종점(경도),총길이(km),자전거도로너비(m),자전거도로종류,자전거도로고시유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
박상진8로L,울산광역시,북구,울산광역시 북구 송정동484-1,울산광역시 북구 송정동1159-1,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.97,3.5,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
매산로R,울산광역시,북구,울산광역시 북구 매곡동634-3,울산광역시 북구 매곡동865,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.29,2.9,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
매산로L,울산광역시,북구,울산광역시 북구 매곡동628,울산광역시 북구 매곡동625-1,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.29,2.9,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
매산3로R,울산광역시,북구,울산광역시 북구 매곡동745-14,울산광역시 북구 신천동43,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.21,2.35,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
매산3로L,울산광역시,북구,울산광역시 북구 신천동47,울산광역시 북구 신천동62-4,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.21,2.35,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
호계4공원옆L,울산광역시,북구,울산광역시 북구 호계동936-157,울산광역시 북구 호계동423-1,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.2,3,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
원지제방길R,울산광역시,북구,울산광역시 북구 창평동1232-53,울산광역시 북구 창평동1292-3,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.61,1.95,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
북구청내부도로2R,울산광역시,북구,울산광역시 북구 연암동1126-14,울산광역시 북구 연암동998-4,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.5,2.2,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
북구청내부도로2L,울산광역시,북구,울산광역시 북구 연암동1004-19,울산광역시 북구 연암동1121-2,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.49,2.2,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
판지1길R,울산광역시,북구,울산광역시 북구 구유동648-4,울산광역시 북구 구유동206-1,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.22,2.25,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
판지1길L,울산광역시,북구,울산광역시 북구 구유동234-5,울산광역시 북구 구유동648-4,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.05,1.5,자전거보행자겸용도로,N,울산광역시 북구청,052-241-7873,2024-09-27,3720000,울산광역시 북구
학감대로,부산광역시,사상구,부산광역시 사상구 학장동 389-1 (학장교차로),부산광역시 사상구 학장동 274-1 (사상구청교차로),35.89325065237276,128.73002660293207,35.883239750888364,128.71669521985893,0.6,2,자전거보행자겸용도로,Y,부산광역시 사상구청,051-310-4556,2024-09-26,3390000,부산광역시 사상구
강변대로,부산광역시,사상구,부산광역시 사상구 삼락동 50-1 맞은편(북구경계),부산광역시 사상구 엄궁동 651-99 (사하구경계),35.89325065237276,128.73002660293207,35.883239750888364,128.71669521985893,2.125,1.5,자전거전용도로,Y,부산광역시 사상구청,051-310-4556,2024-09-26,3390000,부산광역시 사상구
낙동대로,부산광역시,사상구,부산광역시 사상구 삼락동 50-1 맞은편(북구경계),부산광역시 사상구 괘법동 569-1 맞은편,35.89325065237276,128.73002660293207,35.883239750888364,128.71669521985893,2.125,1.5,자전거보행자겸용도로,Y,부산광역시 사상구청,051-310-4556,2024-09-26,3390000,부산광역시 사상구
낙동대로,부산광역시,사상구,부산광역시 사상구 감전동 170-2 맞은편,부산광역시 사상구 감전동 173-13 (감전교차로),35.89325065237276,128.73002660293207,35.883239750888364,128.71669521985893,0.47,1.5,자전거보행자겸용도로,Y,부산광역시 사상구청,051-310-4556,2024-09-26,3390000,부산광역시 사상구
강변대로,부산광역시,사상구,부산광역시 사상구 엄궁동 651-99 (사하구경계),부산광역시 사상구 감전동 500-1 (감전교차로),35.89325065237276,128.73002660293207,35.883239750888364,128.71669521985893,2.125,1.5,자전거보행자겸용도로,Y,부산광역시 사상구청,051-310-4556,2024-09-26,3390000,부산광역시 사상구
낙동강변로6-1,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-2,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-3,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-4,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-5,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-6,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-7,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-8,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-9,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-10,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-11,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-12,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-13,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-14,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로6-15,경상북도,구미시,경상북도 구미시 공단동 343-24,경상북도 구미시 공단동 343-25,36.088606,128.391353,36.084401,128.386294,0.03,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로7-1,경상북도,구미시,경상북도 구미시 공단동 343-25,경상북도 구미시 공단동 343-41,36.084401,128.386294,36.077444,128.380731,0.05,2,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로7-2,경상북도,구미시,경상북도 구미시 공단동 343-25,경상북도 구미시 공단동 343-41,36.084401,128.386294,36.077444,128.380731,0.05,2,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로7-3,경상북도,구미시,경상북도 구미시 공단동 343-25,경상북도 구미시 공단동 343-41,36.084401,128.386294,36.077444,128.380731,0.05,2,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로7-4,경상북도,구미시,경상북도 구미시 공단동 343-25,경상북도 구미시 공단동 343-41,36.084401,128.386294,36.077444,128.380731,0.05,2,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로7-5,경상북도,구미시,경상북도 구미시 공단동 343-25,경상북도 구미시 공단동 343-41,36.084401,128.386294,36.077444,128.380731,0.05,2,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로7-6,경상북도,구미시,경상북도 구미시 공단동 343-25,경상북도 구미시 공단동 343-41,36.084401,128.386294,36.077444,128.380731,0.05,2,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
낙동강변로7-7,경상북도,구미시,경상북도 구미시 공단동 343-25,경상북도 구미시 공단동 343-41,36.084401,128.386294,36.077444,128.380731,0.05,2,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
해망로1R,전북특별자치도,군산시,전북특별자치도 군산시 경암동 627-96번지,전북특별자치도 군산시 해망동 1011-6번지,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,4,자전거보행자겸용도로,N,전북특별자치도 군산시청,063-454-3593,2024-05-28,4671000,전북특별자치도 군산시
해망로1L,전북특별자치도,군산시,전북특별자치도 군산시 해망동 1010-10번지,전북특별자치도 군산시 경암동 627-96번지,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,4,자전거보행자겸용도로,N,전북특별자치도 군산시청,063-454-3593,2024-05-28,4671000,전북특별자치도 군산시
해망로2R,전북특별자치도,군산시,전북특별자치도 군산시 해망동 1011-6번지,전북특별자치도 군산시 소룡동 1517번지,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.35,4,자전거보행자겸용도로,N,전북특별자치도 군산시청,063-454-3593,2024-05-28,4671000,전북특별자치도 군산시
해망로2L,전북특별자치도,군산시,전북특별자치도 군산시 소룡동 1469-4번지,전북특별자치도 군산시 해망동 1010-26번지,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.35,4,자전거보행자겸용도로,N,전북특별자치도 군산시청,063-454-3593,2024-05-28,4671000,전북특별자치도 군산시
낙동강변로7-8,경상북도,구미시,경상북도 구미시 공단동 343-25,경상북도 구미시 공단동 343-41,36.084401,128.386294,36.077444,128.380731,0.05,2,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
야은로R2-7,경상북도,구미시,경상북도 구미시 부곡동 630-3,경상북도 구미시 봉곡동 116-1,36.148079,128.290248,36.142706,128.307353,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
야은로R2-8,경상북도,구미시,경상북도 구미시 부곡동 630-3,경상북도 구미시 봉곡동 116-1,36.148079,128.290248,36.142706,128.307353,0.05,3,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
