auser_info_id,extrc_word_nm,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,info_obtn_site_url,info_obtn_site_subjc_nm
D***8,북한강자전거길,201904**,M,3,,,      ,          ,,서울,동대문구,신설동,,,,https://m.blog.naver.com/gnam/221710024048,북한강 자전거길 종주76km
D***2,원주천자전거길,201904**,M,4,,,      ,          ,,경남,거제시,수월동,,,,https://m.blog.naver.com/mu0212/221558344163,원주천 자전거길
D***6,영산강자전거길,201904**,M,2,"전문직 (의사, 판검사, 예술가, 종교인)",100만원 미만,예    ,자녀 있음 ,단독주택,충북,청주시 흥덕구,비하동,,삼성,SKT,https://m.blog.naver.com/2080pigg/221651864162,영산강자전거길 숙박 후 종주
D***2,섬진강자전거길,201904**,F,2,,,      ,          ,,경기,부천시 원미구,중3동,,,,https://m.blog.naver.com/jounho9199/221719711334,섬진강자전거길1436km                 섬진강댐광양배알도수변공원
D***1,섬진강자전거길,201904**,M,2,,,      ,          ,,대구,중구,남산4동,,,,https://blog.naver.com/kimdanjjang/221509107946,국토종주 섬진강 자전거길을 가다       너무 이뻐서 하루종일 달렸다
D***4,섬진강자전거길,201904**,M,5,"관리직 (사장, 간부, 고위공무원)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,금천구,독산동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,KT,https://m.blog.naver.com/6milusd/221635942956,섬진강 자전거길 첫째날 가기도 전에 펑크나다
D***8,춘천의암호하늘자전거길,201904**,M,5,"관리직 (사장, 간부, 고위공무원)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,영등포구,신길1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,https://m.blog.naver.com/myhee0831/221578953988,춘천의암호 하늘자전거길  우물막국수 닭갈비
D***1,동해안자전거길,201904**,M,5,"관리직 (사장, 간부, 고위공무원)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,과천시,원문동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",LG,SKT,https://emptydream.tistory.com/m/4796,동해안 자전거길 영덕  고래불해변  후포 해수욕장
D***4,구례자전거길,201904**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,구로구,구로1동,,삼성,SKT,https://blog.naver.com/guryesns/221506530992,구례걷기 구례 자전거길 걸어서 섬진강 두꺼비다리까지 걷다
D***8,춘천자전거길,201904**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,마포구,신수동,,LG,LG U+,https://m.blog.naver.com/kcis_/221598853835,지역문화PD12기 춘천 자전거길이 좋은 N가지 이유
D***9,북한강자전거길,201904**,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,서초구,양재동,,애플,SKT,https://m.blog.naver.com/su1653/221704758527,찮은이형 라이딩 코스 한강  북한강 자전거길두물머리자라섬  춘천
D***9,낙동강자전거길,201904**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,수성구,범물동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)",삼성,KT,https://m.blog.naver.com/yoyoyoyo1318/221577114072,노지 캠핑하기 좋은 곳 6월21일23일낙동강 자전거길 달성노을공원
D***0,안성천자전거길,201904**,M,3,,,      ,          ,,충남,아산시,음봉면,,,,https://m.blog.naver.com/caflys/221716795791,안성천 자전거 길
D***0,제주환상자전거길,201904**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,오피스텔,서울,영등포구,양평동2가,,삼성,KT,https://blog.naver.com/kikikikikiki1004/221524433741,제주 식빵맨의 세상 소중한 버킷리스트2 제주환상자전거길 종주 12day1일차
D***7,섬진강자전거길,201904**,M,5,,,      ,          ,,전남,광양시,광양읍,,,,https://m.blog.naver.com/6milusd/221635942956,섬진강 자전거길 첫째날 가기도 전에 펑크나다
D***7,영산강자전거길,201904**,M,2,"학생 (초중고학생, 대학생, 대학원생)",800~899만원,아니오,          ,아파트/ 주상복합,경기,오산시,고현동,,애플,KT,https://blog.naver.com/kangsoo0/221497273004,2019032324 영산강자전거길 나주목포 영산강하구둑 자전거 라이딩  2일차
D***9,섬진강자전거길,201904**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 없음 ,아파트/ 주상복합,인천,남구,용현동,,삼성,SKT,https://m.blog.naver.com/juneyoup1/221631293246,섬진강 자전거길 종주 3박4일 3
D***4,남한강자전거길,201904**,M,5,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,오산시,원동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,https://m.blog.naver.com/yunia0831/221554646742,라이딩일기양평 남한강 자전거길  요정이 입문 라이딩w 황해식당
D***44,동해안자전거길,201904**,M,4,"자영업 (도소매업, 숙박업, 미용업)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,남구,노대동,중형파생 (I40 등),삼성,SKT,https://m.blog.naver.com/caflys/221684890999,동해안자전거길해파랑길호미반도 해안 둘레길
D***18,북한산자전거길,201904**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,파주시,검산동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",LG,LG U+,http://blog.daum.net/pyo23/12403038,4월의 북한강 자전거길
D***96,평화누리자전거길,201904**,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",300~399만원,아니오,          ,단독주택,경기,고양시 일산동구,풍동,,삼성,KT,https://m.blog.naver.com/cyberbinpol/221585062242,두달세 김포 평화누리자전거길 라이딩하동천생태탐방로 연꽃향기  한강야생조류생태공원 조망마루
D***21,동해안자전거길,201904**,M,3,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,단독주택,경남,창원시 의창구,동읍,,LG,LG U+,https://m.blog.naver.com/zooy3405/221594624087,2019년 7월 22일 동해안 자전거길 종주 3일차 1  다양한 볼거리 
D***32,남강자전거길,201904**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,중구,태평1동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,LG U+,https://m.blog.naver.com/suya6904/221655728331,진주 남강자전거길 걷기 상평교혁신도시 자전거도로 개통
D***38,오천자전거길,201904**,F,4,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,강서구,화곡8동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,SKT,https://m.blog.naver.com/84days/221585647535,2 오천 자전거길
D***09,한강종주자전거길,201904**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,남양주시,화도읍,,삼성,KT,https://m.blog.naver.com/bluetooth21/221553113736,한강종주자전거길서울구간1일차
D***63,경춘선자전거길,201904**,F,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,단독주택,경남,밀양시,초동면,,애플,LG U+,https://m.blog.naver.com/kkj3ng/221540816361,경춘선 자전거길 라이딩
D***10,한강자전거길,201904**,F,4,"교직 (교사, 유치원교사, 학원강사)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,인천,계양구,임학동,,LG,SKT,https://m.blog.naver.com/vegeta78/221531090711,한강자전거길 따릉이 여의도양화대교홍대
D***39,남한강자전거길,201904**,M,4,"학생 (초중고학생, 대학생, 대학원생)",400~499만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,시흥시,목감동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,https://blog.naver.com/kkj3ng/221490442859,분당에서 여주까지 남한강 자전거길
D***70,금강자전거길,201904**,F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,수원시 권선구,권선동,,삼성,SKT,https://m.blog.naver.com/sonmiheon/221587023120,금강 자전거길 다녀오다
D***76,파주자전거길,201904**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,서울,서초구,양재2동,,삼성,SKT,https://m.blog.naver.com/heaven_wards/221568114579,파주 자전거길 임진강을 따라 미세먼지 없는 맑은 공기를 마시며 달리고 싶으세요 이제부터 자전거 라이딩은 여기
D***67,동해안자전거길,201904**,F,2,,,      ,          ,,서울,은평구,진관동,,,,https://m.blog.naver.com/jamchang/221694684483,동해안 종주 자전거길  동해안 자전거길  자전거 여행  국토종주
D***54,양재천자전거길,201904**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,성북구,보문동6가,,애플,KT,https://blog.naver.com/jeaneegina/221520349630,서울  자전거길양재천
D***89,제주도환상자전거길,201904**,M,2,"학생 (초중고학생, 대학생, 대학원생)",700~799만원,아니오,          ,아파트/ 주상복합,부산,연제구,연산8동,,삼성,SKT,https://m.blog.naver.com/booilair/221558999503,제주도 환상 자전거길 종주
D***50,낙동강자전거길,201904**,M,5,"관리직 (사장, 간부, 고위공무원)",800~899만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,자곡동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,KT,https://m.blog.naver.com/ds3nzo/221610166781,낙동강 자전거길안동구담보
D***62,북한강자전거길,201904**,F,2,"학생 (초중고학생, 대학생, 대학원생)",800~899만원,아니오,          ,아파트/ 주상복합,경기,김포시,풍무동,,LG,SKT,https://m.cafe.naver.com/bikecity/2244721,전국일주 아름다운 북한강 자전거 길에서
D***15,제주도환상자전거길,201904**,M,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,아파트/ 주상복합,경기,의정부시,신곡동,,LG,LG U+,https://m.blog.naver.com/tpagl/221656521304,제주도 환상자전거길 1일차 용두암인증센터한림
D***31,한강자전거길,201904**,M,2,"학생 (초중고학생, 대학생, 대학원생)",600~699만원,아니오,          ,아파트/ 주상복합,경남,창원시 마산회원구,합성동,,삼성,KT,https://m.blog.naver.com/daddybike/221533979116,한강자전거길 반미니가 GS25로 바뀌었어요
D***54,남한강자전거길,201904**,M,5,,,      ,          ,,경남,창원시 진해구,여좌동,,,,https://m.cafe.naver.com/minivelobike/957809,만원짜리 한 장 들고 인생여행한 이야기  남한강 자전거길
D***73,동해안자전거길,201904**,M,5,"교직 (교사, 유치원교사, 학원강사)",100만원 미만,예    ,자녀 있음 ,기타 ,경기,김포시,북변동,,삼성,LG U+,https://m.blog.naver.com/6milusd/221538092532,랜마 동해안자전거길 2  망양휴게소 울진은어다리 임원한재공원
D***73,4대강자전거길,201904**,M,5,"교직 (교사, 유치원교사, 학원강사)",100만원 미만,예    ,자녀 있음 ,기타 ,경기,김포시,북변동,,삼성,LG U+,https://m.blog.naver.com/ytj48/221625132400,4대강 자전거길 낙동강 종주 안동댐 에서 부산하구둑까지
D***22,예천군자전거길,201904**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,양주시,옥정동,"경차 (모닝, 스파크 등)",삼성,KT,https://blog.naver.com/myeongsooryu/221489375440,예천군 자전거길 종주 행사 제8회 낙동강자전거도로종주랠리  우회도로 안내
D***73,탄금호자전거길,201904**,M,3,기타 ,300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,중구,대흥동,"대형SUV (베라크루즈, 모하비, 투아렉급 등)",애플,KT,https://m.blog.naver.com/hsbk0916/221532797278,아름다운 충주 탄금호 자전거길
D***11,동강자전거길,201904**,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,영등포구,양평동3가,,LG,KT,https://blog.naver.com/errthang/221524573580,동강자전거길 후기
D***42,한강자전거길,201904**,M,3,"판매직 (상점점원, 보험설계사, 노점상)",700~799만원,아니오,          ,아파트/ 주상복합,서울,은평구,불광동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,SKT,https://m.blog.naver.com/takitani9/221650060588,한강 자전거길
D***77,오천자전거길,201904**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 기흥구,신갈동,"대형SUV (베라크루즈, 모하비, 투아렉급 등)",삼성,KT,https://m.blog.naver.com/pskjh2852/221541618721,자전거로 오천자전거길 여행
D***59,금강자전거길,201904**,F,2,,,      ,          ,,서울,강서구,화곡3동,,삼성,KT,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=08Vs2&articleno=15731275,금강자전거길파란 하늘 아래 마음껏 달렸다 2019 05 06
D***,유천교자전거길,201904**,M,4,,,      ,          ,,인천,남구,학익2동,,,,https://blog.naver.com/eoqkr0966/221490579331,유천교 자전거길
D***,광려천자전거길,201904**,M,3,,,      ,          ,,서울,동대문구,장안동,,,,https://m.blog.naver.com/arahaman/221679743179,함안군 자전거 타기 좋은 곳 1 광려천 자전거길
D***,낙동강자전거길,201904**,F,5,,,      ,          ,,전북,전주시 완산구,삼천동1가,,,,https://m.blog.naver.com/qkadlfk/221556497947,브롬톤 녹음이 우거진 낙동강 자전거길
D***,춘천자전거길,201904**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",700~799만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,관악구,대학동,,삼성,SKT,https://m.blog.naver.com/kcis_/221598853835,지역문화PD12기 춘천 자전거길이 좋은 N가지 이유
D***,선유도자전거길,201904**,M,4,,,      ,          ,,대구,남구,대명1동,,,,https://m.blog.naver.com/dongku223/221665328627,가을여행주간 두루누비와 함께 한 군산 선유도 자전거길 라이딩 아자길 힐링여행
D***,동강자전거길,201904**,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,경기,광명시,철산4동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",기타,알뜰폰(MVNO),https://blog.naver.com/errthang/221524573580,동강자전거길 후기
D***8,북한강자전거길,201904**,M,4,,,      ,          ,,서울,양천구,목1동,,,,https://blog.naver.com/tamilnadu/221503790401,남양주 가볼만한 곳 남양주 8경 북한강 자전거길 중 하나인 물의정원의 늦겨울 풍경들
