auser_lfst_id,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,frnt_ntds_prfn_cont,dgtl_hmpl_prfn_cont,lsur_car_prfn_cont,bty_prfn_cont,lilhd_kchn_prfn_cont,sprt_fshn_prfn_cont,grcs_helth_prfn_cont,jrny_prfn_cont,fshn_wear_prfn_cont,auser_fshn_stff_prfn_cont,lfst_cd,info_obtn_site_url
D***0,201909**,F,4,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,광명시,광명7동,,삼성,SKT,,,,,,,,,패션의류,,생활/주방,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2373984549&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***4,201909**,F,4,"서비스직 (요식업, 숙박업, 미용실종업원)",100~199만원,아니오,          ,단독주택,서울,마포구,망원2동,,LG,LG U+,,,,,,,,여행,,,여행,http://mapi.wemakeprice.com/app/deal/deal_info/4367700?device_type=android&app_version=4.40.1&menu_loc_id=0&version=4.40.1&recommend_type=0&os_type=2&os_version=23&intro=0&tablet2=2&os=android&tablet1=480
D***7,201909**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,구리시,인창동,,LG,SKT,,,레저/자동차,,,,,,,,레저/자동차,http://mitem.auction.co.kr/ItemDescription?ItemNo=B558107868
D***1,201909**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,송파구,가락1동,,삼성,KT,,,,,,,,,,패션잡화,패션잡화,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=729935562&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***3,201909**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,남동구,만수동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,LG U+,,,,,,,,,패션의류,,레저/자동차,http://display.cjmall.com/m/item/53355354?channelCode=50001002&k=에이치커넥트&shop_id=2002112507
D***5,201909**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,아니오,          ,아파트/ 주상복합,경기,광주시,쌍령동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=2435929304&eventDomainYN=N&actionType=basket&noCache=1559992213624
D***6,201909**,F,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,충북,진천군,진천읍,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)",삼성,KT,,,,,,,,,패션의류,,패션의류,http://display.cjmall.com/m/item/54747884?channelCode=50001002
D***6,201909**,F,4,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,강원,태백시,황지동,,삼성,LG U+,,,,뷰티,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1550101634&seq=4263362c1f3649aabd0b9c0b4d547e63&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***6,201909**,F,2,"학생 (초중고학생, 대학생, 대학원생)",100~199만원,아니오,          ,아파트/ 주상복합,인천,서구,가좌3동,,LG,LG U+,,,,,생활/주방,,,,,,생활/주방,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1507680739&seq=4cb8917b10ad44a1a752355e4b0194a8&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***0,201909**,M,3,,,      ,          ,,경기,용인시 수지구,죽전1동,,,,,,,,,,식품/건강,,,,생활/주방,http://m.coupang.com/vm/products/2521142/items/40843/offers/banner?vendorItemId=3273036515&sdpVisitKey=t4iiqu95cur2qp2ja
D***7,201909**,M,4,"관리직 (사장, 간부, 고위공무원)",100만원 미만,아니오,          ,아파트/ 주상복합,강원,속초시,교동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",LG,KT,,,,,,,식품/건강,,,,패션의류,http://m.coupang.com/vm/products/181761195/items/520728717/offers/banner?vendorItemId=4345825588&sdpVisitKey=swi59g6raife0gwhqf
D***3,201909**,F,4,,,      ,          ,,서울,중랑구,신내1동,,,,,,,,생활/주방,,,,,,생활/주방,http://m.coupang.com/vm/products/113619540/items/341106348/offers/banner?vendorItemId=3836459889&sdpVisitKey=xaws1clmw6vg05zb4y
D***4,201909**,M,3,"자영업 (도소매업, 숙박업, 미용업)",200~299만원,예    ,자녀 있음 ,단독주택,인천,남구,용현1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",LG,KT,,,,,생활/주방,,,,,,생활/주방,http://m.coupang.com/vm/products/191160366/items/546348418/offers/banner?vendorItemId=4432450410&sdpVisitKey=9qb8ssst8wobg2txbs
D***3,201909**,M,4,"판매직 (상점점원, 보험설계사, 노점상)",200~299만원,아니오,          ,아파트/ 주상복합,대전,서구,복수동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,KT,,,,,,,식품/건강,,,,생활/주방,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1207208576&seq=0c0a593e713e41b2ad82c620a3854a80&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***5,201909**,F,3,"판매직 (상점점원, 보험설계사, 노점상)","1,000만원 이상",아니오,          ,오피스텔,서울,강남구,삼성1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,LG U+,,,레저/자동차,,,,,,,,레저/자동차,http://m.gsshop.com/deal/deal.gs?dealNo=50603965&mseq=A00061-L-234&arm=2-F-U&expId=today_open&fromApp=Y
D***5,201909**,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,광명시,광명5동,,애플,SKT,,,,뷰티,,,,,,,레저/자동차,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=1836694980&eventDomainYN=N&actionType=basket&noCache=1559860912762
D***7,201909**,F,2,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,광주시,경안동,"경차 (모닝, 스파크 등)",삼성,KT,,,,,,,식품/건강,,,,뷰티,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:프렌치카페+커피믹스|EXTRAS:channel/auto|GET_FILTER:NONE@SEARCH
D***2,201909**,F,4,"서비스직 (요식업, 숙박업, 미용실종업원)",400~499만원,아니오,          ,아파트/ 주상복합,경남,진주시,평거동,,삼성,SKT,,,레저/자동차,,,,,,,,패션의류,http://mitem.auction.co.kr/ItemDescription?ItemNo=B730566471
D***5,201909**,M,5,"교직 (교사, 유치원교사, 학원강사)",700~799만원,예    ,자녀 있음 ,단독주택,서울,강동구,고덕2동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)",기타,SKT,,,,뷰티,,,,,,,식품/건강,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1266640289&seq=6e191a64cb0c4abdb92c60ba4a902a8b&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***5,201909**,M,5,"교직 (교사, 유치원교사, 학원강사)",700~799만원,예    ,자녀 있음 ,단독주택,서울,강동구,고덕2동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)",기타,SKT,,,,,생활/주방,,,,,,식품/건강,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:종이구관|EXTRAS:channel/relate|GET_FILTER:NONE@SEARCH
D***4,201909**,M,2,,,      ,          ,,인천,연수구,동춘3동,,,,,,,,,,,,패션의류,,패션의류,http://mapi.wemakeprice.com/app/deal/deal_info/4442671?os=android&app_version=4.41.1&intro=0&os_type=2&os_version=28&recommend_type=0&menu_loc_id=0&device_type=android&tablet1=560&tablet2=2&version=4.41.1
D***5,201909**,F,5,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,고양시 덕양구,주교동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",LG,LG U+,,,,,,,,,,패션잡화,식품/건강,http://m.coupang.com/vm/products/194936023/items/559415461/offers/banner?vendorItemId=4469942462&sdpVisitKey=vqltgsrk5eq7bwcxlk
D***0,201909**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,단독주택,대구,달서구,성당동,,삼성,KT,,,,,,,식품/건강,,,,식품/건강,http://m.gsshop.com/deal/deal.gs?dealNo=34812703&prdCd=34259936&lseq=402260
D***4,201909**,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,충남,아산시,온천1동,,삼성,SKT,,,,,,,식품/건강,,,,생활/주방,http://m.coupang.com/vm/products/181929997/items/521198651/offers/banner?vendorItemId=4347263154&sdpVisitKey=1q6hvjpm3into7cg4m
D***6,201909**,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,수내3동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",애플,KT,,,,,,,,,,패션잡화,패션잡화,http://mapi.wemakeprice.com/app/deal/deal_info/4392695?device_type=android&app_version=4.40.0&menu_loc_id=0&version=4.40.0&recommend_type=0&os_type=2&os_version=23&intro=0&tablet2=2&os=android&tablet1=480
D***4,201909**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",100~199만원,아니오,          ,아파트/ 주상복합,광주,북구,일곡동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,가구/인테리어,,,,,,,,,,가구/인테리어,http://mitem.auction.co.kr/ItemDescription?ItemNo=A756378528
D***23,201909**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,서울,서대문구,홍제동,,LG,LG U+,,,,뷰티,,,,,,,뷰티,http://mitem.auction.co.kr/ItemDescription?ItemNo=B649744353
D***68,201909**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,서초구,서초3동,"소형SUV/CUV (티볼리, QM3 등)",LG,KT,,,,,,,,여행,,,패션의류,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:남해+케이블카|EXTRAS:channel/relate|GET_FILTER:NONE@SEARCH
D***32,201909**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,영등포구,영등포동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,KT,,,,,생활/주방,,,,,,디지털/가전,http://mitem.auction.co.kr/ItemDescription?ItemNo=B645017134
D***10,201909**,M,2,,,      ,          ,,광주,남구,진월동,,,,,,,,,,,,,패션잡화,패션의류,http://m.gsshop.com/prd/prd.gs?prdid=36261839&mseq=A00054-C-2_IMG
D***67,201909**,M,4,"자영업 (도소매업, 숙박업, 미용업)",200~299만원,예    ,자녀 없음 ,아파트/ 주상복합,대전,중구,대흥동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1266640289&seq=e0dd173ab76f4ff8b7b5756133e37025&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***14,201909**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,서울,중랑구,면목3.8동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,,,,,,,,,패션잡화,뷰티,"http://wcs.gslook.com/gsshop/gsshopMobile/btnevt?data={""eventCode"":""addcart"",""eventValue"":""10703621,1,89000,"",""pageInfo"":{""visitedTime"":1565830098530,""currentUrl"":""http://m.gsshop.com/prd/prd.gs?prdid=10703621&mseq=409318"",""charset"":""UTF-8"",""referrerUrl"":"""",""pageType"":""PRD""},""buttonEventInfo"":{""btnNameList"":[]},""pageViewId"":""pvid-cfAWpXIoJeD6knkKxsrEq-647c9a3e1dfa-1565830098533"",""userInfo"":{""revisit"":true,""pcId"":""RsOS15MUrKEv9JNKotN5s"",""userId"":""38288503"",""visitorId"":""38288503"",""gender"":""2"",""age"":""50""},""environment"":{""mobile"":true,""mobileBrand"":"""",""mobileDevice"":"""",""browserGroup"":""chrome"",""browser"":""Chrome/76.0.3809.111"",""language"":""ko-KR"",""operatingSystemGroup"":""android"",""operatingSystem"":""Android 9"",""resolution"":""412x846"",""app"":false},""sessionId"":""1565829605782-RsOS15MUrKEv9JNKotN5s"",""appmediatype"":""BT"",""mediatype"":"""",""catvid"":""38288503""}"
D***58,201909**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,아파트/ 주상복합,서울,마포구,마포동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",애플,SKT,,,,,,스포츠패션,,,,,스포츠패션,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2176624087&appId=01&appType=appmw&appVCA=827&deviceID=3a80a438-6a4a-3a2c-9e35-5c873f0f8911&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***64,201909**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,송파구,문정1동,,애플,KT,,,,,,,,,패션의류,,패션의류,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:펀칭블라우스|USER_SELECTED_CATEGORY:208741|EXTRAS:channel/home_C1|GET_FILTER:NONE@SEARCH
D***56,201909**,F,2,무직,"1,000만원 이상",아니오,          ,연립주택/ 다세대/ 빌라,경남,진주시,수정동,,삼성,SKT,,,,,,,,,,패션잡화,디지털/가전,http://mitem.auction.co.kr/ItemDescription?ItemNo=B739118566
D***69,201909**,M,4,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,남구,주월1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,KT,,디지털/가전,,,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1488333222&seq=a0ca89c577c44cdcb7da2932b2512eab&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***92,201909**,M,5,"관리직 (사장, 간부, 고위공무원)",100~199만원,아니오,          ,오피스텔,경남,양산시,삼호동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,LG U+,,,,,,,,,,패션잡화,레저/자동차,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2428024386&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***78,201909**,F,2,"전문직 (의사, 판검사, 예술가, 종교인)",300~399만원,아니오,          ,아파트/ 주상복합,경북,경주시,동천동,,삼성,LG U+,,,,,,,,,패션의류,,패션의류,http://m.gsshop.com/deal/deal.gs?dealNo=36496485&mseq=A00061-L-39&arm=2-F-U&expId=today_open&fromApp=Y
D***11,201909**,F,2,,,      ,          ,,,,,,,,,,,,,,식품/건강,,,,식품/건강,http://private.coupang.com/wlo/Logging?ver=9|sid=app_Android|r=/click_add_cart?productID=21051216&sdp_visit_key=7ohssorxpkksxqxtn6&price=16530&searchId=2cd54d2675f7432d85d58eb2696683ba&currentView=/sdp_item_contents&lptag=and_t_21&isLoser=false&rank=1&sourceType=search&vendorItemID=3139983698&invalid=false&CATEGORY=/detail&itemID=82215676&ctag=27613130&quantity=1&logCategory=event&type=/brandSDP&memberID=1774076&page=SDP&addtag=400&itime=20190511170145&q=롯데+목캔디+대용량&itemProductID=4&logLabel=option_picker&eventReferrer=/click_sdp_once_open_option&src=1011074&coupangSrl=21051216&spec=10506208&logType=click&request_time=1557571011845&tz=+0900&appVersion=5.6.4&appVerCode=150133&wl_mo=SM-N960N&wl_ma=samsung&wl_sn=Android&wl_v=9&wl_r=1080x2094&wl_l=ko&wl_c=KR|c=UUID=ffffffff-c4ee-108f-0000-00007ee84c7d;+PCID=15349061827770598099170; WL_SESSION=15575709351580558237575; userId=1774076; WL_VC=799; WL_VI=0|a=Mozilla/5.0 (WiseLog; samsung; SM-N960N; Android 9; 1080x2094)
D***75,201909**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,아파트/ 주상복합,경기,안산시 단원구,고잔2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,,,,생활/주방,,,,,,생활/주방,http://m.coupang.com/vm/products/7657998/items/8827863/offers/banner?vendorItemId=3012451201&sdpVisitKey=qjvqcl7guy5sz3r5nj
D***75,201909**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,아파트/ 주상복합,경기,안산시 단원구,고잔2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,,,,,,,,패션의류,,생활/주방,http://mitem.auction.co.kr/ItemDescription?ItemNo=B677798865
D***93,201909**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,부산,연제구,거제4동,"경차 (모닝, 스파크 등)",기타,SKT,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=2299056256&eventDomainYN=N&actionType=basket&noCache=1560253240871
D***87,201909**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,오피스텔,경기,성남시 분당구,구미동,,애플,KT,,,,,,,,,,패션잡화,가구/인테리어,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1601139737&seq=c9bd30d6f0de44cbb8bf50dd0d64b3b8&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***17,201909**,M,4,"관리직 (사장, 간부, 고위공무원)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,강남구,삼성1동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,,,,,,,,,,패션잡화,뷰티,http://m.coupang.com/vm/products/35666101/items/132306725/offers/banner?vendorItemId=4753189080&sdpVisitKey=o89byk5hw5rmajqpaf
D***,201909**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,단독주택,전북,순창군,순창읍,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.hnsmall.com/goods/view/14861614?channel_code=20695&utm_source=Buzzvil_Relay&utm_medium=DA&utm_campaign=Half_Food_14861614&system=app
D***,201909**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,단독주택,전북,순창군,순창읍,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.hnsmall.com/goods/view/14861614?channel_code=20695&utm_source=Buzzvil_Relay&utm_medium=DA&utm_campaign=Half_Food_14861614&system=app
D***,201909**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,단독주택,전북,순창군,순창읍,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.hnsmall.com/goods/view/14861614?channel_code=20695&utm_source=Buzzvil_Relay&utm_medium=DA&utm_campaign=Half_Food_14861614&system=app
D***,201909**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,단독주택,전북,순창군,순창읍,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.hnsmall.com/goods/view/12823077?channel_code=20695&utm_source=Buzzvil_Relay&utm_medium=DA&utm_campaign=Half_Food_12823077&system=app
D***,201909**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,북구,만덕2동,,삼성,SKT,,,,,,,,,패션의류,,패션의류,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=576442682&seq=d4aab5723d2d495e84bcb33f18b9da4a&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***,201909**,F,3,,,      ,          ,,서울,관악구,봉천동,,,,,,레저/자동차,,,,,,,,생활/주방,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=938082981&seq=b3a06f9b85af4fa584bcd55755f5d200&IsSmartDelivery=False&CustNo=TI5MR38zMjcxNAxwNjMxMzA1Njd/Rw==&IsShowCertInfo=True&IsOrg=false
D***,201909**,M,4,,,      ,          ,,경기,고양시 덕양구,토당동,,,,,,,,,,식품/건강,,,,식품/건강,http://m.hnsmall.com/goods/view/14034246?utm_content=GCLyJFYFR_2G7jfttRydkw&channel_code=20639&utm_source=Appier_CPS_Relay&utm_medium=DA&utm_campaign=Dynamic&system=app
D***,201909**,F,3,,,      ,          ,,서울,구로구,개봉동,,,,,디지털/가전,,,,,,,,,가구/인테리어,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=526013109&seq=d69934cd196c462b8486da4d0ab159f1&IsSmartDelivery=False&CustNo=DE4NR38zNjUxNE04MDk2ODA3MTJ/Rw==&IsShowCertInfo=True&IsOrg=false
