pref_sghtng_place_id,extrc_word_nm,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,pref_sghtng_place_nm,info_obtn_site_url,info_obtn_site_subjc_nm
D***8,땅끝,201904**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,경북,구미시,구평동,,삼성,알뜰폰(MVNO),땅끝,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0W7Ve&articleno=866,2018. 단풍따라 흐르는 가을여행 - 14. 토말. 땅끝마을
D***4,산정호수,201904**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,예    ,자녀 있음 ,아파트/ 주상복합,충북,보은군,보은읍,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,산정호수,https://tcacyc.blog.me/221725616480,포천 산정호수 둘레길을 걸으며
D***1,공릉,201904**,M,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,아파트/ 주상복합,경기,양주시,덕정동,,삼성,LG U+,공릉,https://blog.naver.com/back2462/221721451198,파주 공릉캠핑장 11월 동계 캠핑의 첫 시작
D***5,쌍계사,201904**,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,시흥시,포동,"경차 (모닝, 스파크 등)",삼성,알뜰폰(MVNO),쌍계사,https://m.blog.naver.com/gnfeel/221717628454,경상남도 하동  하동 가볼만한곳 지리산자락으로 가을여행 떠나요 하동 쌍계사
D***6,오전약수,201904**,F,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,아파트/ 주상복합,경기,이천시,증포동,,애플,SKT,오전약수,https://m.blog.naver.com/sanm308/221616161992,태백산에 싸여있는 봉화군 물야 오전약수
D***9,마니산,201904**,F,2,무직,100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,전남,해남군,해남읍,,LG,LG U+,마니산,https://blog.naver.com/jipangdosa/221613683019,한국명산 031 강화도 마니산 등산기
D***1,부곡온천,201904**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,북구,중산동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,부곡온천,https://m.blog.naver.com/cngblog/221721865027,하반기 HOT 생생 부곡온천 라이브공연 12회차
D***4,당항포,201904**,M,5,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,사상구,주례3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",LG,SKT,당항포,https://m.blog.naver.com/turpu/221690928126,경남 고성 가볼만한곳 공룡엑스포가 펼쳐지는 당항포 관광단지
D***1,청룡사,201904**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,노원구,상계1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",애플,SKT,청룡사,https://m.blog.naver.com/ykan7/221713770267,191119 안성 서운산 산행청룡사주차장청룡사정상 왕복코스 끝물 단풍 감상하기
D***8,장호,201904**,M,5,"전문직 (의사, 판검사, 예술가, 종교인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,제주,제주시,한림읍,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",LG,LG U+,장호,https://m.blog.naver.com/qsaxzd/221623300383,장호비치캠핑장 삼척여행
D***9,당항포,201904**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,동대문구,이문1동,"대형SUV (베라크루즈, 모하비, 투아렉급 등)",삼성,SKT,당항포,https://m.blog.naver.com/turpu/221690928126,경남 고성 가볼만한곳 공룡엑스포가 펼쳐지는 당항포 관광단지
D***3,원주 플라워프루트월드,201904**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경북,예천군,예천읍,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,알뜰폰(MVNO),원주 플라워프루트월드,https://blog.naver.com/lsgasd12/221643207852,원주 플라워프루트월드 관광단지 조성 사업 본격화
D***1,제천온천,201904**,M,5,"서비스직 (요식업, 숙박업, 미용실종업원)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,제주,서귀포시,동홍동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,LG U+,제천온천,https://m.blog.naver.com/easeclub1/221720676545,충북 가볼만한곳 제천 리솜포레스트 온천여행과 자드락길
D***0,벽골제,201904**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,동대문구,장안1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,KT,벽골제,https://m.blog.naver.com/robyn27/221649036302,놀거리가 가득한 곳  김제 벽골제
D***2,신륵사,201904**,F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,수원시 권선구,권선동,,삼성,SKT,신륵사,https://jbm993.blog.me/221521860991,여주 가볼만한곳 색색의 연등이 예쁜 신륵사
D***3,울산 강동,201904**,F,3,"전문직 (의사, 판검사, 예술가, 종교인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,부산,동구,초량3동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",애플,KT,울산 강동,https://blog.naver.com/usbukgu/221725467902,울산 강동 화암 주상절리 예술작품 같은 일출
D***6,태조산,201904**,M,2,무직,500~599만원,아니오,          ,연립주택/ 다세대/ 빌라,인천,서구,원당동,,LG,LG U+,태조산,https://m.blog.naver.com/ohs1443/221659948848,천안 태조산421m  흑성산519m
D***4,무릉계곡,201904**,M,2,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,아니오,          ,단독주택,제주,제주시,일도2동,,LG,SKT,무릉계곡,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0W7Ve&articleno=858,단풍따라 흐르는 가을여행 - 6. 무릉계곡 여행
D***8,묘산봉,201904**,M,5,"자영업 (도소매업, 숙박업, 미용업)",500~599만원,예    ,자녀 있음 ,단독주택,대전,중구,중촌동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,KT,묘산봉,https://m.blog.naver.com/kohj007/221598565809,제주시 구좌읍 김녕리 묘산봉 일대 농어촌도로 확장
D***0,극락암,201904**,M,3,"서비스직 (요식업, 숙박업, 미용실종업원)",100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,충북,음성군,대소면,,삼성,SKT,극락암,https://m.blog.naver.com/greatsm2001/221711399361,통도사 극락암의 가을
D***2,프로젝트 ECO,201904**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,연수구,연수2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,KT,프로젝트 ECO,https://humanvillage.blog.me/221713044677,애월 봉성리 프로젝트ECO조성사업
D***6,봉서사,201904**,M,2,"서비스직 (요식업, 숙박업, 미용실종업원)",500~599만원,아니오,          ,단독주택,경기,안산시 상록구,본오2동,,애플,KT,봉서사,https://m.blog.naver.com/ffk1039/221633735995,완주 봉서사
D***7,안적사,201904**,F,5,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,도봉구,창3동,,삼성,SKT,안적사,https://m.blog.naver.com/isinki/221675421360,기장 안적사에서 가을을 맞이했습니다
D***9,해남사,201904**,F,3,"서비스직 (요식업, 숙박업, 미용실종업원)",500~599만원,아니오,          ,아파트/ 주상복합,서울,광진구,광장동,,애플,KT,해남사,https://m.blog.naver.com/lyhlsrn/221626646930,해남사 양대응 스님
D***6,여수 첼린지 파크,201904**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,단독주택,경남,창원시 의창구,팔용동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",LG,LG U+,여수 첼린지 파크,https://blog.naver.com/okine2086/221595075033,여수 유월드 루지 테마파크 핫플 인정 100만표
D***9,부석사,201904**,M,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,아파트/ 주상복합,인천,남동구,논현동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",애플,SKT,부석사,https://m.blog.naver.com/ekswldkvkxm2/221710948020,경북가볼만한곳 영주 부석사
D***2,신지명사십리,201904**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,부천시 오정구,고강동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",LG,SKT,신지명사십리,https://m.blog.naver.com/kurum_be/221503580309,여로4  완도 신지명사십리해수욕장  20190325
D***4,대관령 어흘리,201904**,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,경기,부천시 소사구,심곡본1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,KT,대관령 어흘리,https://m.blog.naver.com/jauroune/221662945310,대관령 어흘리 100년 소나무 숲길  대관령 치유의 숲길
D***6,신정호,201904**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,광진구,자양3동,,애플,SKT,신정호,https://m.blog.naver.com/jsn920/221550735561,아산여행신정호 호수공원 전망좋은카페산책 아산 가볼만한곳
D***1,장사해수욕장,201904**,F,3,"교직 (교사, 유치원교사, 학원강사)",200~299만원,예    ,자녀 없음 ,아파트/ 주상복합,충북,청원군,오창읍,,애플,SKT,장사해수욕장,https://m.blog.naver.com/baroseog/221707787194,영덕 장사해수욕장 장사상륙작전 전승기념관 구경
D***2,혜국사,201904**,M,5,"교직 (교사, 유치원교사, 학원강사)",100만원 미만,예    ,자녀 있음 ,기타 ,경기,김포시,북변동,,삼성,LG U+,혜국사,https://m.blog.naver.com/lbs2/221717145682,문경 주흘산 등산코스 제1관문여궁폭포혜국사주봉 원점회귀 산행
D***7,안동문화,201904**,M,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,아파트/ 주상복합,경기,고양시 일산동구,중산동,,LG,KT,안동문화,https://blog.naver.com/jomkkange/221718101147,191125 1박 2일 안동 여행  세계문화유산 도산서원
D***4,한탄강,201904**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,서울,강남구,대치동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,KT,한탄강,http://nanazip.com/221721990837,철원 카페  송대소 주상절리 한탄강을 배경으로 커피한잔에 빠져보는 모닝캄빌리지 펜션  카페
D***0,레인보우힐링,201904**,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,송파구,삼전동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,레인보우힐링,https://m.blog.naver.com/ydpodoblog/221581379841,민주지산 자연휴양림 레인보우 힐링 숲속 가요제
D***6,신지명사십리,201904**,M,2,,,      ,          ,,경남,창녕군,창녕읍,,,,신지명사십리,https://m.blog.naver.com/kurum_be/221503580309,여로4  완도 신지명사십리해수욕장  20190325
D***1,강원송지호,201904**,F,4,"농/축/광/수산업 (축산, 낙농업, 수산, 임업, 광업)",100만원 미만,아니오,          ,단독주택,경남,창녕군,계성면,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,강원송지호,https://m.blog.naver.com/jhany00/221660903730,송지호 오토캠핑에서 여름휴가를
D***4,도곡온천,201904**,M,5,"생산/노무직 (생산감독, 경비원, 공장근로자)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,송파구,마천2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,KT,도곡온천,https://m.blog.naver.com/jh630614/221520167548,화순 중봉산도곡온천 기준으로 완벽한 원점회귀 산행코스
D***8,대승사,201904**,F,2,"전문직 (의사, 판검사, 예술가, 종교인)",300~399만원,아니오,          ,아파트/ 주상복합,경기,고양시 덕양구,행신3동,,애플,KT,대승사,https://m.blog.naver.com/5490ljy/221703776913,문경 사불산 대승사
D***7,서포리,201904**,M,3,"자영업 (도소매업, 숙박업, 미용업)",800~899만원,아니오,          ,아파트/ 주상복합,대전,유성구,신성동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",애플,SKT,서포리,https://blog.naver.com/zeroheart73/221561164544,덕적도 서포리해변 백패킹511  512
D***,장곡사,201904**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,송파구,문정동,,삼성,SKT,장곡사,https://m.search.naver.com/search.naver?query=%EC%9E%A5%EA%B3%A1%EC%82%AC+%EC%B2%A0%EC%A1%B0%EB%B9%84%EB%A1%9C%EC%9E%90%EB%82%98%EB%B6%88%EC%A2%8C%EC%83%81&sm=mtb_sug.top&where=m&oquery=%EC%9E%AB%EC%9C%BC%EB%A1%9C%EC%8B%9C%EC%9E%91%ED%95%98%EB%8A%94%EB%8B%A8%EC%96%B4&tqi=UKewYwp0JxossKqHjahssssssIs-468355&acq=%EC%9E%A5%EA%B3%A1%EC%82%AC%EC%B2%A0&acr=2&qdt=0,장곡사 철조비로자나불좌상 : 네이버 통합검색
D***,용문산,201904**,F,3,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,동작구,신대방2동,,삼성,KT,용문산,https://m.blog.naver.com/flower4653/221514789670,"2019년 5월 전국축제, 고양국제꽃박람회, 이천도자기축제, 황매산철쭉제, 청남대봄꽃축제, 용문산나물축제, 하동야생차문화축제~ : 네이버 블로그"
D***,의성탑산온천,201904**,F,2,,,      ,          ,,서울,동대문구,제기동,,,,의성탑산온천,https://m.blog.naver.com/darkspwn1/221256068023,경북 의성 탑산약수온천 유황냄새 진한 지방온천
D***,백운계곡,201904**,F,5,,,      ,          ,,대구,달서구,용산2동,,,,백운계곡,https://blog.naver.com/wnsghdudwls/221637010727,포천 백운계곡
D***,충주호체험,201904**,F,2,,,      ,          ,,부산,남구,용호2동,,,,충주호체험,https://m.blog.naver.com/yoohr0507/221553190270,충주호 유람선 체험
D***,설악한화리조트,201904**,M,2,,,      ,          ,,대구,달서구,성당2동,,,,설악한화리조트,https://blog.naver.com/nayanahanmi/221582702954,강원도 속초여행 물놀이 먹거리 놀거리 가능한 설악 한화리조트
D***,칠갑산도립온천,201904**,M,3,,,      ,          ,,인천,부평구,부평동,,,,칠갑산도립온천,https://m.blog.naver.com/2000yhero/221524706364,칠갑산 도립공원 2
D***,오토테마파크,201904**,F,4,,,      ,          ,,서울,강남구,일원1동,,,,오토테마파크,https://m.blog.naver.com/python99/221517135324,야경이 멋있는 합천 휴테마파크 오토캠핑장
D***,불갑사,201904**,M,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",100~199만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,연수구,청학동,"경차 (모닝, 스파크 등)",삼성,KT,불갑사,https://m.blog.naver.com/ka8564/221649053161,불갑사 상사화 개화초기 풍경불갑사상사화축제 날에는 만개할듯
D***,횡성 드림마운틴,201904**,M,5,,,      ,          ,,대전,서구,갈마1동,,,,횡성 드림마운틴,https://blog.naver.com/asj910520/221251985378,드림마운틴 횡성 드림마운틴은 무엇인가
D***,다덕약수,201904**,F,4,"교직 (교사, 유치원교사, 학원강사)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,안양시 동안구,평안동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,LG U+,다덕약수,https://m.blog.naver.com/soda8219/221603152068,봉화 약수식당  다덕약수 로 만든 토종닭백숙
